Iteration,Start Point,End Point,Path Length
109,"(1491, 1115)","(1830, 333)",1140.6164491784311
110,"(135, 309)","(1065, 377)",1205.8103166302699
111,"(715, 922)","(1477, 1244)",1060.7463914933421
112,"(1677, 1509)","(1224, 276)",1891.620633260541
113,"(1324, 295)","(354, 1919)",2894.7934316249707
114,"(1979, 1704)","(290, 1606)",2329.1689732199006
115,"(1696, 1864)","(450, 699)",2399.6714985368403
116,"(1385, 401)","(900, 487)",695.9158723275407
117,"(1703, 440)","(123, 1790)",3027.5873708643026
118,"(1679, 1690)","(1908, 89)",2128.0541828066644
119,"(481, 852)","(1454, 666)",1531.0155108391566
120,"(1617, 1853)","(655, 622)",2256.960820418195
121,"(1112, 1576)","(951, 1621)",243.26197667087607
122,"(395, 1304)","(1772, 943)",2296.6126240338012
123,"(774, 1588)","(1427, 1865)",1029.3738084913118
124,"(1355, 227)","(26, 557)",2065.088670692074
125,"(308, 1855)","(1989, 1394)",2404.0928547741432
126,"(1971, 1754)","(1767, 1711)",262.2619766708761
127,"(709, 1550)","(352, 1788)",673.9331162702435
128,"(420, 1319)","(1617, 1612)",1684.6500705120636
129,"(31, 809)","(759, 1244)",1357.6530291048914
130,"(187, 297)","(1714, 1451)",2715.4360005246194
131,"(1522, 1231)","(238, 1472)",1792.7038943812267
132,"(953, 1704)","(1007, 811)",1220.658079738774
133,"(371, 87)","(497, 1833)",2313.534413546999
134,"(543, 915)","(171, 1553)",886.0113267570466
135,"(282, 1462)","(698, 119)",1735.400287150007
136,"(1869, 950)","(1162, 839)",1695.052090765617
137,"(99, 840)","(330, 130)",1165.195092941121
138,"(1597, 1007)","(1555, 539)",913.6093065034937
139,"(1397, 91)","(896, 264)",840.7392488184045
140,"(597, 1755)","(1620, 1555)",1500.8145007123799
141,"(1352, 1918)","(437, 1044)",1794.5617587574955
142,"(555, 1790)","(731, 311)",1824.128209211365
143,"(700, 1751)","(1676, 1046)",1754.8216433873179
144,"(209, 40)","(985, 1733)",3089.443143199512
145,"(1653, 953)","(433, 1931)",2084.404471232112
146,"(460, 1236)","(678, 1017)",416.16861428242527
147,"(226, 898)","(1911, 20)",2872.5385976290477
148,"(1788, 1382)","(421, 726)",2056.225755681925
149,"(1393, 726)","(153, 1520)",2352.6714985368417
150,"(717, 1670)","(1315, 876)",1461.2459582174556
151,"(270, 447)","(287, 1021)",783.2295808265259
152,"(369, 87)","(1734, 770)",2048.9343417595264
153,"(1176, 1732)","(1400, 942)",1281.6235918533685
154,"(576, 2)","(398, 604)",815.1656556895974
155,"(1486, 1532)","(1398, 1052)",631.6194077712586
156,"(805, 1749)","(660, 812)",1545.7139956489916
157,"(1074, 117)","(530, 913)",1393.2388155425183
158,"(1561, 988)","(1034, 798)",775.655987697719
159,"(1754, 576)","(852, 1446)",1923.544514814793
160,"(915, 1333)","(575, 634)",1090.2072862499406
161,"(1803, 1408)","(1187, 1269)",1004.2661607529861
162,"(1517, 1496)","(1816, 73)",1884.390185882242
163,"(1809, 420)","(1785, 1749)",1771.4074298249445
164,"(498, 1021)","(112, 593)",736.4062043356621
165,"(1589, 574)","(617, 132)",1493.505842847278
166,"(275, 281)","(1394, 1394)",2294.5222202381815
167,"(1574, 1090)","(1862, 781)",599.9331162702435
168,"(1399, 1084)","(507, 1440)",1377.9911242215167
169,"(431, 133)","(1528, 1260)",2283.527270872063
170,"(1759, 347)","(1297, 1110)",1219.1677477306528
171,"(1337, 458)","(661, 590)",937.7098115668819
172,"(311, 1524)","(1203, 268)",2852.1660146270165
173,"(1801, 1589)","(277, 48)",3365.0137777354694
174,"(961, 1350)","(1258, 396)",1468.1038225937248
175,"(1566, 1094)","(450, 1165)",1561.7850634608574
176,"(1188, 137)","(1684, 923)",1407.020561473039
177,"(1674, 1186)","(1763, 1149)",125.33809511662413
178,"(1945, 1829)","(988, 1535)",1394.5058428472778
179,"(994, 726)","(1594, 37)",1422.1799410394729
180,"(1026, 1918)","(1057, 1971)",66.66904755831209
181,"(1428, 988)","(1846, 1664)",1022.9057710597758
182,"(62, 451)","(1150, 584)",1672.4541110191697
183,"(1802, 888)","(784, 1463)",1583.4835482706926
184,"(1274, 1639)","(1749, 676)",1973.8043994446152
185,"(1032, 1913)","(1470, 1411)",867.1828996323004
186,"(1045, 1413)","(1293, 1228)",508.25187540311094
187,"(1961, 179)","(1036, 1353)",1992.6694064958215
188,"(1435, 1102)","(1480, 889)",277.9898987322341
189,"(214, 1771)","(376, 1214)",744.5016587651679
190,"(1410, 875)","(1996, 1948)",1704.3708498984843
191,"(1498, 1611)","(465, 377)",2102.1080066758295
192,"(188, 961)","(1780, 1158)",2307.6126240338
193,"(1970, 1850)","(708, 905)",2348.115149350737
194,"(1054, 1641)","(325, 749)",1660.6551211459466
195,"(487, 1221)","(270, 1177)",359.2152954766506
196,"(2, 1670)","(523, 34)",2509.924240491739
197,"(858, 1483)","(1114, 966)",755.8153672641527
198,"(740, 628)","(804, 1429)",1003.43773362824
199,"(1020, 192)","(1212, 680)",685.7199128346472
200,"(1857, 297)","(1376, 913)",1081.788022053685
