Iteration,Start Point,End Point,Path Length
174,"(1994, 930)","(1523, 559)",851.4844148224652
175,"(1332, 449)","(1602, 1073)",970.0357133746868
176,"(242, 1445)","(608, 404)",1367.2266222336982
177,"(281, 595)","(534, 788)",430.78383797157494
178,"(1477, 1775)","(793, 1258)",1140.800215362505
179,"(1382, 1558)","(773, 1008)",997.1189744953723
180,"(1050, 1840)","(1266, 516)",1913.09372132596
181,"(389, 765)","(498, 905)",213.29141392239865
182,"(723, 621)","(1544, 842)",1119.08953724385
183,"(477, 1641)","(1788, 176)",2886.81067556769
184,"(1312, 1620)","(360, 1763)",1291.2510088513384
185,"(928, 962)","(1182, 233)",1005.3372285648516
186,"(1084, 1735)","(588, 1332)",808.5676759431507
187,"(621, 805)","(7, 1660)",1400.9251070435334
188,"(88, 69)","(1995, 1802)",3476.4502858744127
189,"(1247, 1210)","(1057, 1249)",348.97265478953136
190,"(1117, 511)","(616, 1158)",1109.5748186180883
191,"(662, 1874)","(1082, 212)",2683.531454954125
192,"(1682, 693)","(1022, 1204)",1500.0205614730392
193,"(503, 1564)","(1336, 1353)",1208.108873227607
194,"(633, 598)","(1249, 919)",922.2834046956888
195,"(596, 857)","(1533, 595)",1465.9028124669483
196,"(1401, 1803)","(377, 1021)",1879.703894381227
197,"(198, 1412)","(662, 1406)",663.9036790187208
198,"(1196, 256)","(1541, 1771)",2212.6227253015763
199,"(1436, 63)","(1404, 1004)",1362.13831047913
200,"(852, 1854)","(250, 1492)",902.9646455628213
